Mixture	Fetal Mesenchymal Stem Cells	Fetal CD14+ Monocytes	Fetal CD8+ Activated T Cells	Fetal Naive CD4+ T Cells	Fetal Naive CD8+ T Cells	Fetal Natural Killer T Cells	Fetal B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Fetal Cytotrophoblasts	Fetal Proliferative Cytotrophoblasts	Fetal Nucleated Red Blood Cells	Maternal CD8+ Activated T Cells	Maternal Naive CD4+ T Cells	Maternal FCGR3A+ Monocytes	Maternal CD14+ Monocytes	Maternal Natural Killer Cells	Maternal B Cells	Maternal Plasma Cells	Maternal Naive CD8+ T Cells	Fetal Extravillous Trophoblasts	P-value	Correlation	RMSE
LMH0072	0.05505617962130360	0.00463746077903403	0.03762578027975669	0.00000000000000000	0.00000000000000000	0.02136929292171656	0.00257380568166573	0.01407110742665707	0.03667166025322376	0.00474772523921632	0.01013251548891505	0.00000000000000000	0.07359009210912039	0.22081540227595764	0.01013452645030370	0.32666126758133079	0.00000000000000000	0.00149032720419195	0.00000000000000000	0.02808707231962602	0.01409912788187507	0.01097608710297882	0.00000000000000000	0.04759043145299480	0.00000000000000000	0.06858853190510925	0.01108160602502266	0.00000000000000000	0.99208167997702379	0.15577233233941129
LMH0091	0.10919726549013992	0.00000000000000000	0.01493716782729826	0.00000000000000000	0.00000000000000000	0.03001957175712260	0.02247573838719762	0.00000000000000000	0.10318548605834257	0.01489277787712468	0.04057120326280160	0.00818197554168163	0.08352548739646973	0.06489524018504582	0.01453405233198427	0.24270149908138597	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00191563378644264	0.05224682328380501	0.01305566855129275	0.00000000000000000	0.00094242767308397	0.15961736303543383	0.02310461847334723	0.00000000000000000	0.94739545572507577	0.73800617714757821
LMH0098	0.14808544204510621	0.01251142321711607	0.00000000000000000	0.00000000000000000	0.01319728900409285	0.00000000000000000	0.00000000000000000	0.10398911007821628	0.01976679023270109	0.02223470611018601	0.00000000000000000	0.00000000000000000	0.06692808573097361	0.14936770130974006	0.01055047639880754	0.12848053625671882	0.00000000000000000	0.00187691053178715	0.00484936096308283	0.00000000000000000	0.01821310762443607	0.00822089663403722	0.00436246995895937	0.06640536287780475	0.00000000000000000	0.08883057601248763	0.13212975501374633	0.00000000000000000	0.99164557467186820	0.36321541577699917
LMH0108	0.07524542311916994	0.00000000000000000	0.04901996820867208	0.00000000000000000	0.00000000000000000	0.03520092884932716	0.03991174019533824	0.00000000000000000	0.05128538296560238	0.00240167732803913	0.06736529957898675	0.02091105396852703	0.04524726881745868	0.07648451400474676	0.00165809559082801	0.19270192685851883	0.00000000000000000	0.00078835445399427	0.00000000000000000	0.09100944225723410	0.00726647625406068	0.01652777156590509	0.00000000000000000	0.00000000000000000	0.00522982473274522	0.09158970421308617	0.13015514703775941	0.00000000000000000	0.96367886258854996	0.67006094034482122
LMH0122	0.10503836802803926	0.00000000000000000	0.00193893575331001	0.00000000000000000	0.00000000000000000	0.02500304168173782	0.00682522005797200	0.00000000000000000	0.03472332949965841	0.01485049610573330	0.09769981917448602	0.01396729201188277	0.07934240707280385	0.08084118641438258	0.00000000000000000	0.26511405781461916	0.00000000000000000	0.00053609099616681	0.00000000000000000	0.04292353182003383	0.00502734218615030	0.03773982401603037	0.02139205312744290	0.00392001753891394	0.00519447385298088	0.06601146985770091	0.09191104298995509	0.00000000000000000	0.95047020416594497	0.66459890712701530
LMH0139	0.04320327861451791	0.00000000000000000	0.06723855750296258	0.00000000000000000	0.00000000000000000	0.02189487605091955	0.00750839261090791	0.00000000000000000	0.19777957830880727	0.00000000000000000	0.05519563196517222	0.00085880520460407	0.02447300656450740	0.03754237437572696	0.00000000000000000	0.11162926283813034	0.00000000000000000	0.02662538877584340	0.00000000000000000	0.00000000000000000	0.02000346676409493	0.08060421819366444	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.29962297505332253	0.00582018717681855	0.00000000000000000	0.85743829494661628	0.83795017973210539
LMH0165	0.07068677174536679	0.00379190642214251	0.06652503291670282	0.00000000000000000	0.00000000000000000	0.02788404589880665	0.02385935932006481	0.00000000000000000	0.03587157189183968	0.01186008012619225	0.08854164734620218	0.02305400888307674	0.05295268250320472	0.05023789289604549	0.00612648863895614	0.19800760375313728	0.00000000000000000	0.00083726891498718	0.00000000000000000	0.10339432812775164	0.05291229597606490	0.01431775568753670	0.00000000000000000	0.00000000000000000	0.00478375543646860	0.05846893578461830	0.10588656773083467	0.00000000000000000	0.98020387493960870	0.76372264844842108
LMH0169	0.07880949214099869	0.00113142680649703	0.02839897621530374	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02647244404763034	0.00000000000000000	0.08512770681868273	0.01286066306041952	0.09529694778432850	0.00821115843411398	0.01825000669587016	0.14765134705494085	0.01209832359796128	0.20187368030437747	0.00000000000000000	0.00050245334475601	0.00000000000000000	0.00000000000000000	0.01662029300738038	0.01027173860857139	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16117103155599369	0.09525231052217398	0.00000000000000000	0.94524929180586570	0.45682171699725060
LMH0197	0.10896739209680897	0.00000000000000000	0.01633141686828510	0.00000000000000000	0.00000000000000000	0.00244931620310207	0.06457439262603874	0.00000000000000000	0.04646549449238800	0.01315987948169102	0.06614439785581087	0.00780600810682498	0.04336148886464090	0.13269612969142500	0.00504473685479050	0.21700746418705349	0.00000000000000000	0.00053396333607378	0.00000000000000000	0.00000000000000000	0.01537995864439463	0.01558850141790052	0.02071042941415372	0.00000000000000000	0.01337588161716500	0.09293953598227930	0.11746361225917330	0.00000000000000000	0.98950638473337205	0.44241872584039260
LMH0201	0.12238214832277919	0.00000000000000000	0.04832878592235341	0.00000000000000000	0.00000000000000000	0.03572660903785088	0.03917932163712335	0.00000000000000000	0.00000000000000000	0.01387670075277013	0.06421555365277447	0.00125276207876406	0.08878351807175378	0.09832386861251731	0.02577021364149417	0.27870965325779840	0.00000000000000000	0.00033320639464297	0.00000000000000000	0.03538097988379915	0.02345203103730506	0.01438560837879296	0.00000000000000000	0.00000000000000000	0.02316254206655166	0.06161493797557489	0.02512155927535398	0.00000000000000000	0.98348508443578719	0.59291907180621795
LMH0204	0.12764642835282883	0.00000000000000000	0.00028368895597399	0.00000000000000000	0.00440333259333292	0.00179351062520548	0.00000000000000000	0.00000000000000000	0.12034152695868648	0.05849094316954893	0.07658450136369677	0.00257369415584116	0.03999621428663949	0.00433783100024740	0.03220382153836208	0.05514583138937847	0.10034794324030261	0.00015295677364205	0.00000000000000000	0.00000000000000000	0.09300537293284605	0.03266199079273213	0.03514963817110189	0.00000000000000000	0.00590303787123439	0.08317123145748105	0.12580650437091773	0.00000000000000000	0.93563573916242826	0.93236735147664795
LMH0215	0.07677131300541221	0.02030365041188932	0.02775845174603293	0.00000000000000000	0.00000000000000000	0.03058362165527941	0.00918890653600854	0.00000000000000000	0.00734696724693246	0.01786276699035093	0.09452919970459710	0.01793349776773312	0.06881030405931415	0.10588347038849910	0.02239850633278460	0.19857294940205925	0.00000000000000000	0.00073873312597109	0.00000000000000000	0.05059911720601836	0.02409352149634943	0.00472589579395522	0.00000000000000000	0.00449948207287532	0.01289726410586888	0.12063015386023690	0.08387222709183162	0.00000000000000000	0.97137413510788384	0.56543497557451472
LMH0218	0.10882632188179633	0.00000000000000000	0.01559946485660650	0.00000000000000000	0.00000000000000000	0.01813407745956259	0.00000000000000000	0.00000000000000000	0.19118272033321873	0.02700239693628834	0.00000000000000000	0.00000000000000000	0.07007913239187619	0.02619628077783261	0.05558604116136128	0.11282433503393603	0.09772370926969062	0.00763803133063182	0.00000000000000000	0.00000000000000000	0.04178757836440055	0.02267268017259756	0.00008303603522486	0.02149244548607516	0.00246572873253106	0.17386347500129573	0.00684254477507391	0.00000000000000000	0.97454250539120968	0.87556296712286563
LMH0230	0.10807611433990685	0.00000000000000000	0.06694831026340939	0.00000000000000000	0.00000000000000000	0.01743794421005603	0.04040326033806083	0.00000000000000000	0.08184702693755649	0.01553674762823569	0.05445576185720532	0.01625654816912698	0.07587857904672503	0.06362590478600871	0.01739976046199327	0.22375367378894642	0.00000000000000000	0.00079033203630347	0.00000000000000000	0.02757480616093179	0.01206840303269214	0.05160642207229532	0.00000000000000000	0.00000000000000000	0.00580839366396361	0.08790975448307164	0.03262225672351093	0.00000000000000000	0.97733635232428329	0.72824079230189931
LMH0236	0.14607191987745111	0.05220602258877913	0.04052968847189586	0.00000000000000000	0.00000000000000000	0.04655908805560079	0.00081735854241885	0.00000000000000000	0.06485648807526628	0.00152487594586471	0.09480841591109893	0.01035277231880742	0.06543897671865820	0.03371317943730585	0.00781711974922610	0.10304877347041090	0.00000000000000000	0.00000000000000000	0.01764540521735456	0.05368196634460901	0.04612096552427448	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14104750537172497	0.07375947837925294	0.00000000000000000	0.94439827274158938	0.84240205165465554
LMH0237	0.10397936725917067	0.00000000000000000	0.03171501799275753	0.00000000000000000	0.00000000000000000	0.02029489268380763	0.03743490693570873	0.00000000000000000	0.08525904069796394	0.00936429465177725	0.07893309222073688	0.01873519212401226	0.06057828962802847	0.08799465223307384	0.01756798114693934	0.19346855404445734	0.00000000000000000	0.00066841486214538	0.00000000000000000	0.00000000000000000	0.01616738991746687	0.02548947937988848	0.00080103766580889	0.00000000000000000	0.00000000000000000	0.19835830320172262	0.01319009335453379	0.00000000000000000	0.98092323123692748	0.63940926876415705
LMH0238	0.08449709587204356	0.00887125402161879	0.00627639667740965	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00667813784439350	0.00000000000000000	0.11657616741630893	0.08727069920916045	0.05767305879762570	0.00000000000000000	0.14528698946901220	0.00000000000000000	0.06090992710947539	0.03856514398121060	0.12125763089291954	0.00034670867305166	0.00000000000000000	0.00000000000000000	0.07008991038339601	0.02643728974680417	0.02123291585984333	0.00490875110163444	0.00000000000000000	0.08586400866327931	0.05725791428081273	0.00000000000000000	0.72906362910681710	0.96547943348971688
LMH0254	0.09109703081043538	0.00000000000000000	0.03497340514487828	0.00000000000000000	0.00000000000000000	0.00774463324328790	0.02608359110435920	0.00000000000000000	0.10199269876334384	0.01049697805586515	0.07316015100728290	0.01084332792910487	0.03092192250626026	0.08313006456799474	0.00000000000000000	0.18070246316686897	0.00000000000000000	0.00130865550984957	0.00000000000000000	0.02632284784813721	0.00552264125905911	0.01907162216519366	0.00000000000000000	0.00000000000000000	0.01520719901965575	0.19542167733925622	0.08599909055916692	0.00000000000000000	0.95412980531822478	0.66018932934936048
LMH0277	0.02319497780750633	0.00000000000000000	0.02813850923232336	0.00000000000000000	0.00000000000000000	0.03514945445108705	0.00003916902040300	0.00000000000000000	0.07156521397841656	0.00517054067036040	0.04963242609197675	0.01374074431765751	0.02194440410191251	0.10800596193986105	0.00580805447682954	0.38432222567758906	0.00000000000000000	0.00116552336400190	0.04989987756012816	0.00000000000000000	0.00667977604115923	0.01025176576936066	0.00000000000000000	0.00000000000000000	0.00059985728442911	0.14933535514707807	0.03535616306791991	0.00000000000000000	0.94166854284638979	0.58935481604782802
LMH0290	0.09969939279089945	0.00798671658426236	0.01303925950617899	0.00000000000000000	0.00000000000000000	0.00466865687644235	0.01052878054401045	0.00000000000000000	0.08226097628821878	0.00759968465217966	0.08623553131971569	0.00972914038083249	0.06056881738098014	0.14834079143132575	0.00000000000000000	0.17835942629066945	0.00000000000000000	0.00080059883605610	0.00000000000000000	0.00000000000000000	0.01266478818698960	0.00718978799681862	0.01328181335202385	0.00488070563688069	0.00834958727745530	0.20747868466815100	0.03633685999990943	0.00000000000000000	0.98447599948090192	0.40871935634271894
LMH0301	0.02901134463115357	0.00000000000000000	0.02708723529912243	0.00000000000000000	0.00000000000000000	0.04712447013362716	0.00143765179269064	0.00000000000000000	0.04627200358355672	0.00000000000000000	0.04274605986317156	0.01657042136229847	0.02652096259645231	0.10298433557305575	0.00787586098418943	0.37496044620147245	0.00000000000000000	0.00219237868249655	0.02102505417650161	0.00000000000000000	0.03783547970423145	0.02061298325360045	0.00000000000000000	0.00184451047742715	0.00000000000000000	0.18520421053537070	0.00869459114958153	0.00000000000000000	0.93394519276054133	0.61623046628051881
LMH0306	0.05617013229206096	0.00000000000000000	0.03063518892466774	0.00000000000000000	0.00000000000000000	0.01535142420741169	0.00000000000000000	0.04671876118470242	0.00000000000000000	0.01438969988053268	0.00000000000000000	0.00000000000000000	0.02789582441017656	0.11675982283454586	0.01349801100833650	0.21019364084645320	0.00000000000000000	0.00182514698374091	0.00000000000000000	0.02137839321738567	0.01757451043907652	0.03089285119549721	0.00000000000000000	0.03960764313639572	0.00097478683123635	0.12524409870203324	0.23089006390574668	0.00000000000000000	0.98539498345863541	0.48169663210837993
